,food,cat,subcat,kalescale,nd,protein,fiber,calcium,iron,magnesium,phosphorous,potassium,sodium,zinc,copper,manganese,selenium,vitc,thiamin,riboflavin,niacin,pantothenicacid,vitb6,folate,vitb12,vita,vite,vitd,vitk
1150,"TURKEY,RTL PARTS,THIGH,MEAT ONLY,RAW",meat,poultry,33,5.830061388,0.355172414,0,0.003448276,0.068007663,0.047413793,0.152586207,0.066256158,0.026939655,0.16954023,0.035775862,0.002586207,0.264778325,0,0.033908046,0.155679513,0.266508621,0.112068966,0.207758621,0.015086207,0.311781609,0.010862069,0.007389163,0.043103448,0
4085,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",meat,redmeat,33,5.829387534,0.296058394,0,0.008759124,0.100973236,0.03649635,0.153284672,0.071741397,0.026155718,0.381508516,0.035766423,0.004014599,0.246089677,0,0.053527981,0.118935165,0.150729927,0.073211679,0.142335766,0.005474453,0.53406326,0.001751825,0.006951686,0.005474453,0.013686131
2838,"PORK,FRSH,LOIN,BLADE (CHOPS OR ROASTS),BNLESS,LN,RAW",meat,redmeat,33,5.809165908,0.347154472,0,0.004878049,0.034778681,0.044715447,0.198373984,0.087108014,0.02201897,0.098644986,0.021138211,0.004065041,0.454123113,0,0.34200542,0.113342898,0.278373984,0.069918699,0.233739837,0,0.066395664,0.001463415,0.006968641,0.030487805,0
2900,"BEETS,RAW",vegetable,,33,5.79442062,0.074883721,0.260465116,0.037209302,0.103359173,0.13372093,0.093023256,0.215946844,0.075581395,0.054263566,0.087209302,0.38255814,0.023255814,0.189922481,0.048062016,0.054719562,0.038837209,0.036046512,0.077906977,0.63372093,0,0.015348837,0.004429679,0,0.005813953
2829,"PORK,GROUND,96% LN / 4% FAT,RAW",meat,redmeat,33,5.793679572,0.348760331,0,0.012396694,0.039485767,0.039256198,0.157024793,0.073199528,0.023071625,0.106336088,0.013636364,0.004132231,0.410861865,0,0.228099174,0.178901313,0.327024793,0.05338843,0.276033058,0.004132231,0.08815427,0,0.01141283,0.008264463,0
7511,"BEEF,GROUND,97% LN MEAT / 3% FAT,RAW",meat,redmeat,33,5.785177835,0.38226087,0,0.006956522,0.117874396,0.047826087,0.176521739,0.088695652,0.023913043,0.302028986,0.034782609,0.004347826,0.219875776,0,0.023768116,0.077237852,0.246217391,0.058521739,0.174347826,0.008695652,0.327536232,0.002434783,0.007039337,0.006521739,0.001086957
7142,"BEEF,CHUCK FOR STEW,LN & FAT,SEL,RAW",meat,redmeat,33,5.77761866,0.353225806,0,0.011290323,0.098566308,0.040322581,0.168548387,0.082718894,0.027217742,0.296236559,0.0375,0.005645161,0.299539171,0,0.043010753,0.080645161,0.209274194,0.054032258,0.229032258,0.008064516,0.325268817,0.001129032,0.005760369,0.006048387,0.015120968
7159,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",meat,redmeat,33,5.776629004,0.318345865,0,0.009022556,0.111111111,0.045112782,0.17593985,0.086573577,0.023182957,0.336842105,0.026691729,0.004887218,0.255639098,0,0.045112782,0.091110128,0.171015038,0.057142857,0.212030075,0.005639098,0.333333333,0.001654135,0.006802721,0.003759398,0.014097744
7362,"BEEF,RND,TOP RND STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",meat,redmeat,33,5.754114103,0.3915,0,0.010833333,0.108333333,0.025,0.1825,0.074761905,0.01875,0.195555556,0.019583333,0.00125,0.269047619,0,0.035555556,0.122058824,0.255416667,0.03075,0.259583333,0.008333333,0.225,0.001833333,0.008333333,0.002083333,0.015625
7390,"BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",meat,redmeat,33,5.747648283,0.389917355,0,0.010743802,0.107438017,0.024793388,0.181818182,0.07390791,0.018595041,0.203856749,0.019834711,0.001652893,0.262101535,0,0.035261708,0.11473019,0.267024793,0.029586777,0.262396694,0.008264463,0.225895317,0.000991736,0.009051555,0.002066116,0.015495868
7393,"BEEF,RND,TOP RND RST,BNLESS,LN,0"" FAT,ALL GRDS,RAW",meat,redmeat,33,5.747648283,0.389917355,0,0.010743802,0.107438017,0.024793388,0.181818182,0.07390791,0.018595041,0.203856749,0.019834711,0.001652893,0.262101535,0,0.035261708,0.11473019,0.267024793,0.029586777,0.262396694,0.008264463,0.225895317,0.000991736,0.009051555,0.002066116,0.015495868
5513,"VEAL,SHANK,LN & FAT,RAW",meat,redmeat,33,5.741912,0.360373832,0,0.011214953,0.060747664,0.074766355,0.193457944,0.043257677,0.041666667,0.206853583,0.046728972,0.004672897,0.169559413,0,0.051090343,0.206706982,0.245514019,0.059906542,0.18317757,0.007009346,0.294392523,0,0.007565643,0.072429907,0.011682243
1137,"TURKEY,WHL,ENHANCED,MEAT ONLY,RAW",meat,poultry,33,5.74156382,0.39752381,0,0.013333333,0.033862434,0.057142857,0.212380952,0.064489796,0.076984127,0.107936508,0.032380952,0.003809524,0.307482993,0,0.026031746,0.098039216,0.413809524,0.078285714,0.32,0.016666667,0.166666667,0.005142857,0.003628118,0.016666667,0
215,"EGG,WHL,RAW,FRZ,SALTED,PAST",animalproduct,,33,5.734171548,0.158985507,0,0.039855072,0.06884058,0.016304348,0.134782609,0.026501035,1.105978261,0.062801932,0.023188406,0.011956522,0.314699793,0,0.028985507,0.188832055,0.002789855,0.091304348,0.081884058,0.125,0.146135266,0.072028986,0.027605245,0.110507246,0.002717391
1129,"TURKEY FROM WHL,ENHANCED,LT MEAT,MEAT ONLY,RAW",meat,poultry,33,5.711092937,0.426534653,0,0.013861386,0.02970297,0.061881188,0.233663366,0.068458274,0.084983498,0.085808581,0.025742574,0.003465347,0.321074965,0,0.021782178,0.084449621,0.491287129,0.076732673,0.383663366,0.017326733,0.103960396,0.003960396,0.002828854,0.012376238,0
1154,"TURKEY,BREAST,FROM WHL BIRD,ENHANCED,MEAT ONLY,RAW",meat,poultry,33,5.711092937,0.426534653,0,0.013861386,0.02970297,0.061881188,0.233663366,0.068458274,0.084983498,0.085808581,0.025742574,0.003465347,0.321074965,0,0.021782178,0.084449621,0.491287129,0.076732673,0.383663366,0.017326733,0.103960396,0.003960396,0.002828854,0.012376238,0
1162,"TURKEY,WING,FROM WHL BIRD,ENHANCED,MEAT ONLY,RAW",meat,poultry,33,5.711092937,0.426534653,0,0.013861386,0.02970297,0.061881188,0.233663366,0.068458274,0.084983498,0.085808581,0.025742574,0.003465347,0.321074965,0,0.021782178,0.084449621,0.491287129,0.076732673,0.383663366,0.017326733,0.103960396,0.003960396,0.002828854,0.012376238,0
7365,"BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,SEL,RAW",meat,redmeat,33,5.710620138,0.387438017,0,0.010743802,0.107438017,0.024793388,0.180165289,0.07390791,0.018595041,0.193939394,0.019421488,0.001239669,0.266824085,0,0.034710744,0.120563928,0.252892562,0.030413223,0.257024793,0.008264463,0.223140496,0.001983471,0.008264463,0.002066116,0.015495868
7171,"BEEF,CHK,MOCK TENDER STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",meat,redmeat,33,5.702654743,0.32351145,0,0.008396947,0.106022053,0.049618321,0.17480916,0.07568157,0.026081425,0.407124682,0.033969466,0.004961832,0.262813522,0,0.040712468,0.096542434,0.134083969,0.062137405,0.155343511,0.005725191,0.405852417,0.001679389,0.006906579,0.007633588,0.014312977
2580,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,RAW",meat,redmeat,33,5.68718569,0.352913386,0,0.003937008,0.022309711,0.053149606,0.184251969,0.087064117,0.016076115,0.083464567,0.022440945,0.003149606,0.38807649,0,0.363779528,0.088003705,0.325393701,0.058740157,0.297637795,0,0.066929134,0,0.004874391,0.025590551,0
7603,"BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,CHOIC,RAW",meat,redmeat,32,5.666679464,0.3575,0,0.015625,0.092013889,0.048828125,0.17265625,0.078348214,0.018554688,0.222916667,0.039453125,0.00546875,0.319196429,0,0.05,0.075827206,0.271796875,0.053203125,0.2625,0.02734375,0.248697917,0,0.01078869,0.00390625,0.01171875
2532,"PORK,FRSH,LEG (HAM),SHANK HALF,LN,RAW",meat,redmeat,32,5.666635473,0.364033613,0,0.010084034,0.035947712,0.044117647,0.188235294,0.078991597,0.031512605,0.12605042,0.059663866,0.01092437,0.255702281,0,0.292436975,0.169550173,0.263571429,0.052268908,0.223109244,0,0.071428571,0.001512605,0.011604642,0.023109244,0
7398,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,SEL,RAW",meat,redmeat,32,5.663296558,0.40362069,0,0.011206897,0.065613027,0.023706897,0.19137931,0.076847291,0.01795977,0.194252874,0.015086207,0.000862069,0.273399015,0,0.036781609,0.093813387,0.283836207,0.031637931,0.274568966,0.00862069,0.297413793,0.001206897,0.009031199,0.002155172,0.017241379
7401,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,SEL,RAW",meat,redmeat,32,5.663296558,0.40362069,0,0.011206897,0.065613027,0.023706897,0.19137931,0.076847291,0.01795977,0.194252874,0.015086207,0.000862069,0.273399015,0,0.036781609,0.093813387,0.283836207,0.031637931,0.274568966,0.00862069,0.297413793,0.001206897,0.009031199,0.002155172,0.016163793
7391,"BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",meat,redmeat,32,5.64892799,0.380483871,0,0.010483871,0.105286738,0.024193548,0.178225806,0.071198157,0.018817204,0.203225806,0.019354839,0.001612903,0.252304147,0,0.034408602,0.107685009,0.268830645,0.028225806,0.258467742,0.008064516,0.22311828,0.001129032,0.00921659,0.002016129,0.015120968
7394,"BEEF,RND,TOP RND RST,BNLESS,LN,0"" FAT,CHOIC,RAW",meat,redmeat,32,5.64892799,0.380483871,0,0.010483871,0.105286738,0.024193548,0.178225806,0.071198157,0.018817204,0.203225806,0.019354839,0.001612903,0.252304147,0,0.034408602,0.107685009,0.268830645,0.028225806,0.258467742,0.008064516,0.22311828,0.000967742,0.00921659,0.002016129,0.016129032
2419,"RASPBERRIES,RAW",fruit,,32,5.635848355,0.046153846,0.5,0.048076923,0.073717949,0.105769231,0.055769231,0.082967033,0.000801282,0.053846154,0.086538462,0.644230769,0.005494505,0.83974359,0.041025641,0.042986425,0.0575,0.063269231,0.052884615,0.100961538,0,0.012692308,0.07967033,0,0.1875
3965,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",meat,redmeat,32,5.626654665,0.29294964,0,0.008633094,0.100319744,0.035971223,0.146043165,0.069475848,0.024880096,0.365947242,0.034532374,0.003956835,0.235354573,0,0.045563549,0.110029623,0.139928058,0.067985612,0.146402878,0.005395683,0.525179856,0.000863309,0.006166495,0.007194245,0.013489209
7360,"BEEF,RND,TOP RND STEAK,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",meat,redmeat,32,5.624043168,0.378870968,0,0.010483871,0.104390681,0.024193548,0.176612903,0.071889401,0.018145161,0.197849462,0.019354839,0.001612903,0.254608295,0,0.034408602,0.111480076,0.259395161,0.028790323,0.25483871,0.008064516,0.220430108,0.001774194,0.008832565,0.002016129,0.015120968
2570,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN,RAW",meat,redmeat,32,5.621489467,0.335658915,0,0.009302326,0.036606374,0.048449612,0.169767442,0.078183832,0.019056848,0.105943152,0.035658915,0.00503876,0.342192691,0,0.267183463,0.133150935,0.245891473,0.067829457,0.31124031,0,0.068475452,0,0.008859358,0.031007752,0
7404,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN,0"" FAT,SEL,RAW",meat,redmeat,32,5.596533293,0.328296296,0,0.01037037,0.102057613,0.024074074,0.164444444,0.063068783,0.012962963,0.166419753,0.025185185,0.002962963,0.227513228,0,0.028148148,0.145969499,0.189814815,0.027481481,0.23037037,0.007407407,0.459259259,0.001037037,0.006349206,0.003703704,0.013888889
7410,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,SEL,RAW",meat,redmeat,32,5.596533293,0.328296296,0,0.01037037,0.102057613,0.024074074,0.164444444,0.063068783,0.012962963,0.166419753,0.025185185,0.002962963,0.227513228,0,0.028148148,0.145969499,0.189814815,0.027481481,0.23037037,0.007407407,0.459259259,0.001037037,0.007760141,0.003703704,0.013888889
7363,"BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",meat,redmeat,32,5.582560786,0.3752,0,0.0104,0.103555556,0.024,0.1752,0.071085714,0.018,0.195733333,0.0192,0.0016,0.252571429,0,0.0336,0.110117647,0.25688,0.02848,0.2524,0.008,0.218666667,0.00176,0.008761905,0.002,0.015
4143,"BEEF,CHUCK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,SEL,RAW",meat,redmeat,32,5.559388936,0.308571429,0,0.014285714,0.092314119,0.039473684,0.15037594,0.084425349,0.026942356,0.415538847,0.026691729,0.004135338,0.261009667,0,0.035087719,0.07518797,0.181578947,0.054135338,0.163533835,0.005639098,0.373433584,0.001052632,0.005370569,0.005639098,0.014097744
7141,"BEEF,CHUCK FOR STEW,LN & FAT,ALL GRDS,RAW",meat,redmeat,32,5.54512822,0.33984375,0,0.01015625,0.092013889,0.041015625,0.16640625,0.081919643,0.026041667,0.2828125,0.034375,0.00546875,0.270089286,0,0.041666667,0.078125,0.195429688,0.051953125,0.221484375,0.005859375,0.299479167,0.0009375,0.006324405,0.0078125,0.014648438
4501,"MACKEREL,ATLANTIC,RAW",meat,seafood,32,5.536001891,0.181463415,0,0.005853659,0.044173442,0.092682927,0.105853659,0.043763066,0.018292683,0.020487805,0.017804878,0.003658537,0.307317073,0.003252033,0.057235772,0.089526542,0.221463415,0.041756098,0.097317073,0.001219512,0.708130081,0.016292683,0.035307782,0.784146341,0.030487805
7361,"BEEF,RND,TOP RND STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",meat,redmeat,32,5.524267253,0.36992126,0,0.01023622,0.10279965,0.023622047,0.173228346,0.069066367,0.018372703,0.197375328,0.018897638,0.001574803,0.245219348,0,0.033595801,0.104214914,0.261220472,0.027480315,0.251574803,0.007874016,0.216535433,0.001732283,0.008998875,0.001968504,0.01476378
2516,"PORK,FRSH,COMP OF RTL CUTS (LEG,LOIN,SHLDR),LN,RAW",meat,redmeat,31,5.497131196,0.31641791,0,0.009701493,0.033996683,0.044776119,0.16119403,0.077398721,0.018345771,0.109950249,0.027985075,0.004104478,0.357142857,0.002487562,0.319402985,0.111501317,0.207947761,0.069850746,0.240298507,0.003731343,0.07960199,0.000298507,0.006041222,0.035447761,0
7371,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",meat,redmeat,31,5.496722144,0.388333333,0,0.010833333,0.063425926,0.022916667,0.184166667,0.073809524,0.017361111,0.186666667,0.014583333,0.000833333,0.263095238,0,0.035,0.090196078,0.273,0.0305,0.264583333,0.008333333,0.286111111,0.002833333,0.008730159,0.002083333,0.015625
7368,"BEEF,RND,EYE OF RND RST,BNLESS,LN & FAT,0"" FAT,SEL,RAW",meat,redmeat,31,5.4939963,0.388,0,0.010833333,0.063425926,0.022916667,0.184166667,0.073571429,0.017361111,0.186666667,0.014583333,0.000833333,0.263095238,0,0.035,0.090196078,0.272833333,0.0305,0.264166667,0.008333333,0.286111111,0.002833333,0.008730159,0.002083333,0.015625
7396,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,ALL GRDS,RAW",meat,redmeat,31,5.486481941,0.386280992,0,0.010743802,0.066574839,0.024793388,0.183471074,0.075324675,0.018250689,0.188429752,0.017355372,0.000413223,0.266824085,0,0.034710744,0.089450656,0.27768595,0.029338843,0.266115702,0.008264463,0.253443526,0.000661157,0.0094451,0.002066116,0.015495868
7399,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",meat,redmeat,31,5.486481941,0.386280992,0,0.010743802,0.066574839,0.024793388,0.183471074,0.075324675,0.018250689,0.188429752,0.017355372,0.000413223,0.266824085,0,0.034710744,0.089450656,0.27768595,0.029338843,0.266115702,0.008264463,0.253443526,0.000991736,0.0094451,0.002066116,0.015495868
7364,"BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",meat,redmeat,31,5.483696882,0.3665625,0,0.01015625,0.101996528,0.0234375,0.17109375,0.068303571,0.018229167,0.1953125,0.01875,0.0015625,0.243303571,0,0.033333333,0.103400735,0.25875,0.027265625,0.24921875,0.0078125,0.21484375,0.00171875,0.008928571,0.001953125,0.014648438
2554,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,RAW",meat,redmeat,31,5.476926003,0.346299213,0,0.014173228,0.028433946,0.051181102,0.173228346,0.08143982,0.019028871,0.097637795,0.025984252,0.003149606,0.404949381,0,0.267716535,0.091709125,0.272992126,0.057637795,0.292125984,0,0.065616798,0,0.004874391,0.027559055,0
4483,"FLATFISH (FLOUNDER&SOLE SP),RAW",meat,seafood,31,5.471795461,0.354571429,0,0.03,0.014285714,0.064285714,0.36,0.065306122,0.176190476,0.03047619,0.013571429,0.01,0.542857143,0,0.020952381,0.016806723,0.074285714,0.026428571,0.07,0.017857143,0.269047619,0.009428571,0.042857143,0.403571429,0.001785714
4546,"SEA BASS,MXD SP,RAW",meat,seafood,31,5.461780257,0.38,0,0.010309278,0.016609393,0.105670103,0.2,0.075405007,0.029209622,0.027491409,0.009793814,0.007731959,0.537555228,0,0.075601375,0.072771377,0.082474227,0.077319588,0.206185567,0.012886598,0.051546392,0.031752577,0.041237113,0.582474227,0.00128866
4505,"MACKEREL,PACIFIC&JACK,MXD SP,RAW",meat,seafood,31,5.460629343,0.254050633,0,0.014556962,0.040787623,0.044303797,0.079113924,0.073417722,0.022679325,0.028270042,0.02943038,0.004746835,0.330018083,0.021097046,0.046835443,0.156738645,0.263291139,0.02,0.10443038,0.003164557,0.464135021,0.007848101,0.030138638,0.579113924,0.000791139
4704,"FISH,TILAPIA,RAW",meat,seafood,31,5.458311244,0.418333333,0,0.010416667,0.032407407,0.0703125,0.177083333,0.089880952,0.022569444,0.022916667,0.0390625,0.019270833,0.62202381,0,0.028472222,0.038602941,0.20328125,0.050729167,0.084375,0.0625,0.274305556,0,0.01984127,0.322916667,0.018229167
7143,"BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,RAW",meat,redmeat,31,5.446883826,0.332923077,0,0.01,0.089316239,0.040384615,0.166923077,0.081978022,0.025320513,0.277435897,0.032307692,0.005384615,0.259340659,0,0.041025641,0.076923077,0.187961538,0.050769231,0.218461538,0.005769231,0.291025641,0.000923077,0.006593407,0.007692308,0.014423077
3968,"BEEF,BRISKET,FLAT HALF,BNLESS LN,0"" FAT,ALL GRDS,RAW",meat,redmeat,31,5.445660099,0.32530303,0,0.009848485,0.086700337,0.045454545,0.168181818,0.078354978,0.026199495,0.263131313,0.026515152,0.000757576,0.266233766,0,0.037878788,0.073529412,0.240643939,0.054924242,0.235606061,0.005681818,0.228535354,0.000909091,0.005050505,0.007575758,0.014204545
3966,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",meat,redmeat,31,5.4400594,0.284615385,0,0.008391608,0.097902098,0.033216783,0.141258741,0.067932068,0.023892774,0.356643357,0.033216783,0.003496503,0.224775225,0,0.037296037,0.102838338,0.133811189,0.061538462,0.146153846,0.005244755,0.506993007,0.000839161,0.005661006,0.006993007,0.013111888
2300,"KIWIFRUIT,GRN,RAW",fruit,,31,5.439593599,0.037377049,0.196721311,0.055737705,0.028233151,0.069672131,0.055737705,0.146135831,0.00204918,0.015300546,0.106557377,0.080327869,0.004683841,2.532786885,0.029508197,0.024108004,0.02795082,0.03,0.051639344,0.102459016,0,0.02852459,0.113973458,0,0.825819672
7618,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,SEL,RAW",meat,redmeat,31,5.431168397,0.35616,0,0.0144,0.082666667,0.046,0.1632,0.077485714,0.025666667,0.302933333,0.0376,0.0048,0.315428571,0,0.045333333,0.068705882,0.19632,0.05232,0.2224,0.026,0.236,0,0.010666667,0.004,0.011
4474,"COD,PACIFIC,RAW",meat,seafood,31,5.420346987,0.442608696,0,0.011594203,0.012882448,0.072463768,0.407246377,0.097308489,0.182971014,0.029951691,0.013768116,0.008695652,0.474120083,0,0.031884058,0.038363171,0.079347826,0.042608696,0.084782609,0.025362319,0.47826087,0.00173913,0.037267081,0.072463768,0
4609,"CLAM,MIXED SPECIES,RAW",meat,seafood,31,5.418909491,0.341162791,0,0.045348837,0.104651163,0.055232558,0.230232558,0.015282392,0.291182171,0.039534884,0.030813953,0.049418605,0.508305648,0,0.011627907,0.027359781,0.020348837,0.017209302,0.005813953,0.014534884,2.186046512,0.069767442,0.03765227,0.002906977,0.002906977
2524,"PORK,FRSH,LEG (HAM),WHL,LN,RAW",meat,redmeat,31,5.417989813,0.301176471,0,0.004411765,0.04125817,0.045955882,0.168382353,0.077521008,0.01685049,0.11127451,0.027573529,0.010661765,0.371848739,0.011029412,0.428921569,0.098615917,0.19625,0.059191176,0.183823529,0.016544118,0.087009804,0.000882353,0.005952381,0.042279412,0
2528,"PORK,FRSH,LEG (HAM),RUMP HALF,LN,RAW",meat,redmeat,31,5.417122771,0.3635,0,0.01,0.031018519,0.045833333,0.195833333,0.08547619,0.026388889,0.102777778,0.033333333,0.004166667,0.252380952,0,0.302777778,0.166666667,0.25175,0.054833333,0.232083333,0,0.05,0.001166667,0.006349206,0.022916667,0
1127,"TURKEY,DK MEAT FROM WHL,ENHANCED,MEAT ONLY,RAW",meat,poultry,31,5.414342028,0.338070175,0,0.013157895,0.043859649,0.046052632,0.16754386,0.056641604,0.061038012,0.156725146,0.046491228,0.004385965,0.280701754,0,0.035087719,0.12745098,0.251973684,0.082017544,0.186403509,0.013157895,0.299707602,0.00754386,0.005012531,0.028508772,0
1152,"TURKEY,BACK,FROM WHL BIRD,ENHANCED,MEAT ONLY,RAW",meat,poultry,31,5.414342028,0.338070175,0,0.013157895,0.043859649,0.046052632,0.16754386,0.056641604,0.061038012,0.156725146,0.046491228,0.004385965,0.280701754,0,0.035087719,0.12745098,0.251973684,0.082017544,0.186403509,0.013157895,0.299707602,0.00754386,0.005012531,0.028508772,0
1159,"TURKEY,THIGH,FROM WHL BIRD,ENHANCED,MEAT ONLY,RAW",meat,poultry,31,5.414342028,0.338070175,0,0.013157895,0.043859649,0.046052632,0.16754386,0.056641604,0.061038012,0.156725146,0.046491228,0.004385965,0.280701754,0,0.035087719,0.12745098,0.251973684,0.082017544,0.186403509,0.013157895,0.299707602,0.00754386,0.005012531,0.028508772,0
1143,"TURKEY,RTL PARTS,BREAST,MEAT ONLY,RAW",meat,poultry,31,5.402684722,0.409473684,0,0.007894737,0.037037037,0.059210526,0.162280702,0.066917293,0.027046784,0.067836257,0.023684211,0.002631579,0.276942356,0,0.030409357,0.085139319,0.451535088,0.092105263,0.357017544,0.015350877,0.197368421,0.002807018,0.003759398,0.015350877,0
964,"TURKEY,WHL,MEAT ONLY,RAW",meat,poultry,31,5.373770088,0.404285714,0,0.009821429,0.04265873,0.060267857,0.169642857,0.05994898,0.04389881,0.10952381,0.035267857,0.005357143,0.288265306,0,0.029761905,0.100840336,0.361607143,0.075357143,0.291071429,0.015625,0.18452381,0.005357143,0.003826531,0.017857143,0
7397,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,CHOIC,RAW",meat,redmeat,31,5.362176049,0.376612903,0,0.010483871,0.065860215,0.024193548,0.178225806,0.074654378,0.017473118,0.184408602,0.019758065,0.000403226,0.262672811,0,0.033870968,0.086812144,0.274596774,0.028548387,0.261290323,0.008064516,0.225806452,0.000967742,0.010368664,0.002016129,0.015120968
7400,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",meat,redmeat,31,5.362176049,0.376612903,0,0.010483871,0.065860215,0.024193548,0.178225806,0.074654378,0.017473118,0.184408602,0.019758065,0.000403226,0.262672811,0,0.033870968,0.086812144,0.274596774,0.027903226,0.261290323,0.008064516,0.225806452,0.000967742,0.009600614,0.002016129,0.015120968
7366,"BEEF,RND,EYE OF RND RST,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",meat,redmeat,31,5.358257478,0.375322581,0,0.010483871,0.064964158,0.024193548,0.178225806,0.073041475,0.01780914,0.182795699,0.016935484,0.000403226,0.258064516,0,0.033870968,0.086812144,0.269637097,0.028548387,0.258467742,0.008064516,0.245967742,0.001774194,0.00921659,0.002016129,0.015120968
7369,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN & FT,0"" FAT,ALL GRDS,RAW",meat,redmeat,31,5.354692082,0.37516129,0,0.010483871,0.064964158,0.024193548,0.177419355,0.073041475,0.01780914,0.182258065,0.016935484,0.000403226,0.258064516,0,0.033870968,0.086812144,0.269556452,0.028548387,0.258467742,0.008064516,0.245967742,0.001774194,0.00921659,0.002016129,0.015120968
2695,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BNLESS,LN&FAT,RAW",meat,redmeat,31,5.352300751,0.338195489,0,0.006766917,0.022974102,0.041353383,0.185714286,0.076047261,0.019736842,0.085213033,0.02593985,0.004135338,0.394199785,0,0.30075188,0.111455108,0.272142857,0.054210526,0.22556391,0,0.061403509,0.001203008,0.006444683,0.033834586,0
2692,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN,RAW",meat,redmeat,31,5.352121229,0.296571429,0,0.015,0.035714286,0.041071429,0.145714286,0.068979592,0.019940476,0.142857143,0.029642857,0.004285714,0.355102041,0,0.187619048,0.113865546,0.110607143,0.124071429,0.206071429,0,0.120238095,0,0.008503401,0.039285714,0
4475,"CROAKER,ATLANTIC,RAW",meat,seafood,31,5.350196246,0.341923077,0,0.014423077,0.019764957,0.096153846,0.201923077,0.09478022,0.022435897,0.026923077,0.020192308,0.012019231,0.501373626,0,0.048076923,0.053733032,0.201923077,0.072115385,0.144230769,0.036057692,0.400641026,0.007884615,0.059065934,0.064903846,0.001201923
4045,"BEEF,SHLDR TOP BLADE STEAK,BNLS,LN & FAT,0"" FAT,ALL GRDS,RAW",meat,redmeat,31,5.343809227,0.276164384,0,0.008219178,0.094748858,0.032534247,0.137671233,0.06555773,0.023401826,0.344748858,0.032534247,0.003424658,0.221135029,0,0.043378995,0.103142627,0.132363014,0.064109589,0.138356164,0.005136986,0.494292237,0.001506849,0.005544684,0.006849315,0.012842466
7380,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",meat,redmeat,31,5.331273319,0.30915493,0,0.009859155,0.096635368,0.021126761,0.154225352,0.059356137,0.012323944,0.156338028,0.023591549,0.002816901,0.214285714,0,0.026760563,0.136702568,0.178943662,0.026549296,0.216901408,0.007042254,0.430751174,0.001690141,0.006036217,0.003521127,0.013204225
4763,"BEANS,WHITE,MATURE SEEDS,RAW",vegprotein,legume,31,5.331007157,0.1403003,0.182582583,0.072072072,0.174174174,0.142642643,0.09039039,0.154011154,0.002002002,0.073473473,0.147747748,0.26966967,0.054912055,0,0.087487487,0.025790496,0.007192192,0.021981982,0.047747748,0.291291291,0,0,0.003003003,0,0.021021021
4470,"COD,ATLANTIC,RAW",meat,seafood,30,5.32251364,0.434390244,0,0.019512195,0.025745257,0.097560976,0.247560976,0.143902439,0.027439024,0.036585366,0.017073171,0.009146341,0.576655052,0.020325203,0.061788618,0.046628407,0.125792683,0.018658537,0.149390244,0.021341463,0.18495935,0.009756098,0.037166086,0.109756098,0.00152439
