"","food","kalescale","nd","protein","fiber","calcium","iron","magnesium","phosphorous","potassium","sodium","zinc","copper","manganese","selenium","vitc","thiamin","riboflavin","niacin","pantothenicacid","vitb6","folate","vitb12","vita","vite","vitd","vitk"
"3400","BURDOCK ROOT,CKD,BLD,DRND,W/SALT",15,2.70496182368896,0.0475,0.0818181818181818,0.0556818181818182,0.0486111111111111,0.110795454545455,0.105681818181818,0.116883116883117,0.113636363636364,0.0287878787878788,0.0505681818181818,0.153409090909091,0.0146103896103896,0.0492424242424242,0.0295454545454545,0.0387700534759358,0.0181818181818182,0.0401136363636364,0.158522727272727,0.0568181818181818,0,0,0.0248917748917749,0,0.0284090909090909
"1586","PREGO PASTA,CHUNKY GARDEN COMB ITALIAN SAU,RTS",15,2.70493997028083,0.057037037037037,0.17037037037037,0.0277777777777778,0.0565843621399177,NA,NA,0.162962962962963,0.279320987654321,NA,NA,NA,NA,0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,0.284814814814815,NA,NA,NA
"1464","SOUP,TOMATO RICE,CND,PREP W/ EQ VOLUME H2O",15,2.70391538777168,0.0348936170212766,0.0595744680851064,0.0234042553191489,0.0366430260047281,0.0106382978723404,0.0276595744680851,0.078419452887538,0.282801418439716,0.0283687943262411,0.0585106382978723,0.159574468085106,0.027355623100304,0.205673758865248,0.0340425531914894,0.0250312891113892,0.0437234042553191,0.0106382978723404,0.0319148936170213,0.0319148936170213,0,0.0893617021276596,0.0871327254305978,0,0.0398936170212766
"6484","WHEAT,HARD WHITE",15,2.70365628845481,0.066140350877193,0.142690058479532,0.00935672514619883,0.0740740740740741,0.0679824561403509,0.103801169590643,0.0360902255639098,0.000243664717348928,0.0649122807017544,0.0530701754385965,0.558625730994152,NA,0,0.0754385964912281,0.0185758513931889,0.0640497076023392,0.0278947368421053,0.0538011695906433,0.0277777777777778,0,0.000526315789473684,0.0140629351155667,0,0.00694444444444444
"133","CHEESE,PARMESAN,SHREDDED",15,2.70251298447239,0.182457831325301,0,0.301927710843373,0.0116465863453815,0.0307228915662651,0.17710843373494,0.00667814113597246,0.170281124497992,0.0512449799196787,0.0044578313253012,0.0027710843373494,0.0822719449225473,0,0.00658634538152611,0.0498936924167257,0.0034578313253012,0.0126987951807229,0.0126506024096386,0.00481927710843373,0.0562248995983936,0.0416867469879518,0.00286861732644865,0.0126506024096386,0.00572289156626506
"4092","BEEF,LOIN,TOP LOIN,LN & FAT,1/8"" FAT,ALL GRDS,CKD,GRILLED",15,2.70227930500092,0.20030303030303,0,0.0071969696969697,0.0355639730639731,0.0208333333333333,0.0772727272727273,0.0354978354978355,0.00852272727272727,0.119949494949495,0.0149621212121212,0.00170454545454545,0.154220779220779,0,0.0179292929292929,0.0282976827094474,0.133276515151515,0.0197348484848485,0.104734848484848,0.00757575757575758,0.0984848484848485,0,0.0082972582972583,0.0104166666666667,0.00757575757575758
"8195","SQUASH,INDIAN,RAW (NAVAJO)",15,2.70111681511787,0.04,NA,0.0346153846153846,0.0363247863247863,0.0961538461538461,0.0461538461538462,0.225274725274725,0.032051282051282,0.017948717948718,0.0326923076923077,0.0519230769230769,NA,0.288461538461538,0.0512820512820513,0.0452488687782805,0.0326923076923077,0.0423076923076923,0.111538461538462,0.211538461538462,NA,NA,0,NA,NA
"906","CHICKEN,BROILERS OR FRYERS,WING,MEAT ONLY,CKD,RSTD",15,2.70082135978755,0.300098522167488,0,0.00788177339901478,0.0317460317460317,0.0258620689655172,0.0817733990147783,0.0295566502463054,0.0188834154351396,0.0702791461412151,0.0133004926108374,0.00394088669950739,0.173821252638987,0,0.0154351395730706,0.037380469429151,0.180098522167488,0.0492118226600985,0.145320197044335,0.00492610837438424,0.0279146141215107,0.00600985221674877,0.00633356790992259,0.0061576354679803,0.00184729064039409
"1001","CHICKEN,CND,MEAT ONLY,W/BROTH",15,2.70031616668886,0.263878787878788,0,0.00848484848484848,0.0531986531986532,0.0181818181818182,0.0672727272727273,0.0238961038961039,0.127020202020202,0.056969696969697,0.0139393939393939,0.00454545454545455,0.136796536796537,0.0202020202020202,0.00606060606060606,0.0459893048128342,0.191787878787879,0.0515151515151515,0.106060606060606,0.00606060606060606,0.0292929292929293,0.0141818181818182,0.0075036075036075,0.00757575757575758,0.0136363636363636
"7450","BEEF,NZ,IMP,HIND SHIN,LN,CKD,BRSD",15,2.70012632521931,0.374011976047904,0,0.00359281437125748,0.0904856952761144,0.029940119760479,0.092814371257485,0.037125748502994,0.0109780439121756,0.245508982035928,0.0332335329341317,0.00359281437125748,0.0171086398631309,0,0.00758483033932136,0.0415639309616062,0.0807784431137724,0.011377245508982,0.0431137724550898,NA,0.125748502994012,0.00323353293413174,0.0211006558311948,0.0104790419161677,NA
"5364","LAMB,AUS,IMP,FRSH,FORESHANK,LN&FAT,1/8""FAT,RAW",15,2.69873640372401,0.193333333333333,NA,0.00615384615384615,0.0393162393162393,0.0243589743589744,0.081025641025641,0.0395604395604396,0.0205128205128205,0.184615384615385,0.0235897435897436,0.00230769230769231,0.0527472527472527,NA,0.0321367521367521,0.0660633484162896,0.135,0.0319487179487179,0.0676923076923077,NA,0.211965811965812,NA,NA,NA,NA
"6996","CHILI,NO BNS,CND ENTREE",15,2.69861675924681,0.127627118644068,0.0169491525423729,0.0254237288135593,0.0946327683615819,0.0423728813559322,0.0652542372881356,0.0447941888619855,0.145127118644068,0.0632768361581921,0.0796610169491525,0.116949152542373,0.0786924939467312,0.0254237288135593,0.0175141242937853,0.0553339980059821,0.0527542372881356,0.0133050847457627,0.0546610169491525,0.0169491525423729,0.144067796610169,0.0459322033898305,0.0238095238095238,0.00635593220338983,0.0233050847457627
"811","CHICKEN,BROILERS OR FRYERS,MEAT ONLY,CKD,FRIED",15,2.69819919055872,0.279178082191781,0.00182648401826484,0.00776255707762557,0.0342465753424658,0.0308219178082192,0.0936073059360731,0.033529028049576,0.0173135464231355,0.0681887366818874,0.0171232876712329,0.00639269406392694,0.159817351598174,0,0.0258751902587519,0.0531829170024174,0.220616438356164,0.0532420091324201,0.10958904109589,0.00799086757990868,0.0258751902587519,0.00538812785388128,0.010002174385736,0.00570776255707762,0.0159817351598174
"7041","PULLED PORK IN BARBECUE SAU",15,2.6981111019814,0.15702380952381,0.0285714285714286,0.0261904761904762,0.041005291005291,0.0327380952380952,0.0958333333333333,0.0518707482993197,0.165178571428571,0.0734126984126984,0.0288690476190476,0.0267857142857143,0.23469387755102,0.00198412698412698,0.0658730158730159,0.0448179271708684,0.0902380952380952,0.0484523809523809,0.0738095238095238,0.00297619047619048,0.0406746031746032,0.0314285714285714,0.0252267573696145,0.0119047619047619,0.0104166666666667
"3941","BEEF,SHRT LOIN,T-BONE STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",15,2.69682675785034,0.212,0,0.00217391304347826,0.0816425120772947,0.0260869565217391,0.0869565217391304,0.037888198757764,0.0123188405797101,0.136811594202899,0.0289130434782609,0.00326086956521739,0.0670807453416149,0,0.0295652173913043,0.0595907928388747,0.0935869565217391,0.0135217391304348,0.0791304347826087,0.00760869565217391,0.159420289855072,0,0.00351966873706004,NA,NA
"1840","CEREALS RTE,GRANOLA,HOMEMADE",15,2.69655494044129,0.0607361963190184,0.0736196319018405,0.0159509202453988,0.0480572597137014,0.0894683026584867,0.0932515337423313,0.0315512708150745,0.00213019768234492,0.0549420586230402,0.0649284253578732,0.41441717791411,0.0812153082091732,0.00408997955010225,0.100204498977505,0.0351257067244076,0.0219120654396728,0.0319631901840491,0.0300613496932515,0.0419222903885481,0,0.000777096114519427,0.108189697146752,0,0.022239263803681
"5477","LAMB,NZ,IMP,SQUARE-CUT SHLDR,LN,CKD,SLOW RSTD",15,2.69644606065866,0.26125,0,0.00729166666666667,0.0425347222222222,0.0286458333333333,0.102604166666667,0.049702380952381,0.0173611111111111,0.159375,0.0296875,0.00234375,0.0505952380952381,0,0.0194444444444444,0.0707720588235294,0.110364583333333,0.0241145833333333,0.04921875,NA,0.230034722222222,0.000416666666666667,0.00545634920634921,0.00651041666666667,NA
"7232","BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,SEL,RAW",15,2.69617007624343,0.178371040723982,0,0.00407239819004525,0.0467571644042232,0.0226244343891403,0.0624434389140271,0.0341305753070459,0.0111236802413273,0.143288084464555,0.0153846153846154,NA,0.124111182934712,0,0.0274509803921569,0.0617513973915358,0.109977375565611,NA,0.107466063348416,0.00339366515837104,0.134238310708899,0.00081447963800905,NA,0.00565610859728507,0.0084841628959276
"1255","GRAVY,AU JUS,DRY",15,2.69497161610806,0.0587859424920128,NA,0.0447284345047923,0.16506922257721,0.0447284345047923,0.0488817891373802,0.0254678229119124,1.54259850905218,0.0149094781682641,0.0191693290734824,0.0428115015974441,0.028297581013236,0.0053248136315229,0.100532481363152,0.0608908099981207,0.0652875399361022,0.00501597444089457,0.0277955271565495,0.0646964856230032,0.0170394036208733,0.000638977635782748,NA,NA,NA
"7493","BEEF,NZ,IMP,FLANK,LN & FAT,RAW",15,2.69394989920736,0.249937888198758,0,0.00248447204968944,0.0527950310559006,0.0295031055900621,0.106211180124224,0.0573203194321207,0.0119047619047619,0.173498964803313,0.0136645962732919,0.00186335403726708,0.0301685891748004,0,0.0144927536231884,0.0292290829375228,0.142670807453416,0.00857142857142857,0.062111801242236,NA,0.156314699792961,0.0031055900621118,0.00976042590949423,0.0093167701863354,NA
"547","INF FORMULA, MEAD JOHNSON, ENFAMIL, LACTOFREE, RTF",15,2.69349151181431,0.0438095238095238,0,0.0841269841269841,0.104056437389771,0.0198412698412698,0.0571428571428571,0.0326530612244898,0.0125661375661376,0.0698412698412698,0.0396825396825397,NA,0.0408163265306122,0.208994708994709,0.055026455026455,0.0859010270774977,0.0523809523809524,NA,0.0317460317460317,0.0436507936507936,0.0502645502645503,0.0615873015873016,0.0657596371882086,0.158730158730159,0.103174603174603
"5185","VEAL,LOIN,LN&FAT,CKD,RSTD",15,2.69260934674011,0.228571428571429,0,0.00875576036866359,0.022273425499232,0.0288018433179724,0.0976958525345622,0.0427913100724161,0.0178571428571429,0.0930875576036866,0.0253456221198157,0.00668202764976959,0.0724160631994733,0,0.0153609831029186,0.0759013282732448,0.204147465437788,0.0552995391705069,0.0783410138248848,0.0172811059907834,0.0952380952380952,0,0.00965547509326311,0,0.0316820276497696
"8602","CHEESE FOOD,IMITATION",15,2.69255263493996,0.0317509727626459,0,0.252529182879377,0.0146995244271509,0.00972762645914397,0.231906614785992,0.0140077821011673,0.210278858625162,0.00544747081712062,0.00505836575875486,0.00505836575875486,0.0161200667037243,0,0,0.0205996795605402,0.00116731517509728,0.0136186770428016,0.00525291828793774,0.00778210116731518,0.0460440985732815,0.0700389105058366,0.0398369464517324,0,0.178501945525292
"7188","BEEF,CHUCK EYE STEAK,BNLESS,LN & FAT,0"" FAT,ALL GRDS,CKD,GR",15,2.6923000788973,0.180361010830325,0,0.00577617328519856,0.0491375852386683,0.01985559566787,0.0696750902527076,0.0335224342444559,0.0106799037304452,0.208904933814681,0.013898916967509,0.00216606498194946,0.141825683341929,0,0.015884476534296,0.0405606285835634,0.0841696750902527,0.0271480144404332,0.0673285198555957,0.00541516245487365,0.182310469314079,0.00180505415162455,0.00171909919202338,0.00451263537906137,0.0072202166064982
"7031","MACARONI & CHS DINNER W/ DRY SAU MIX,BOXED,UNCKD",15,2.69227397909204,0.0731398416886544,0.0337730870712401,0.0385224274406332,0.0403107593081208,0.0323218997361478,0.087335092348285,0.0261590652091971,0.0747581354441513,0.0216358839050132,0.0254617414248021,0.091820580474934,0.179042593290614,0.00307827616534741,0.182937554969217,0.097159708210461,0.0512137203166227,0.0330343007915567,0.0187335092348285,0.134564643799472,0.0338610378188215,0.00348284960422164,0.00163337102651087,0,0.000659630606860158
"7054","KASHI,LEMONGRASS COCNT CHICK,FRZ ENTREE",15,2.69217297493481,0.121153846153846,0.115384615384615,0.197115384615385,0.0427350427350427,NA,NA,NA,0.0965544871794872,NA,NA,NA,NA,0.224358974358974,NA,NA,NA,NA,NA,NA,NA,0.128846153846154,NA,NA,NA
"3821","BEEF,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED BF,RAW",15,2.69193719758965,0.108478260869565,0,0.175724637681159,0.114130434782609,0.0153985507246377,0.117391304347826,0.0286749482401656,0.00860507246376812,0.0864734299516908,0.0101449275362319,0.00217391304347826,0.107142857142857,0,0.0173913043478261,0.0251491901108269,0.0461231884057971,0.0101086956521739,0.052536231884058,0.00452898550724638,0.154589371980676,0,NA,NA,NA
"5369","LAMB,AUS,IMP,FRSH,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD",15,2.68966873427817,0.206229508196721,NA,0.00450819672131148,0.0462204007285974,0.0235655737704918,0.0827868852459016,0.0361826697892272,0.0119535519125683,0.12103825136612,0.0301229508196721,0.00286885245901639,0.0333723653395785,NA,0.0344262295081967,0.0930568948891032,0.11030737704918,0.0376639344262295,0.0870901639344262,NA,0.206967213114754,NA,NA,NA,NA
"2192","APRICOTS,CND,JUC PK,W/SKN,SOL&LIQUIDS",15,2.68960742407887,0.02625,0.133333333333333,0.025,0.0347222222222222,0.0520833333333333,0.0416666666666667,0.0982142857142857,0.00347222222222222,0.0152777777777778,0.05625,0.0541666666666667,0.00297619047619048,0.170138888888889,0.025,0.0232843137254902,0.0358333333333333,0.0191666666666667,0.05625,0.0104166666666667,0,0.704583333333333,0.0595238095238095,0,0.0572916666666667
"873","CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT ONLY,CKD,STWD",15,2.68948079594113,0.325443786982249,0,0.00650887573964497,0.0450361604207758,0.0310650887573965,0.0887573964497042,0.033643279797126,0.019723865877712,0.119132149901381,0.0227810650887574,0.00562130177514793,0.152155536770921,0,0.021301775147929,0.0741385311521058,0.127218934911243,0.0568639053254438,0.0680473372781065,0.0118343195266272,0.0236686390532544,0.00674556213017752,0.00760777683854607,0.00739644970414201,0.0251479289940828
"4055","BEEF,RND,BTTM RND,RST,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD",15,2.68820076709791,0.233632286995516,0,0.00269058295964126,0.0535625311410065,0.0190582959641256,0.0713004484304933,0.0269058295964126,0.00635276532137519,0.128849028400598,0.012780269058296,0.00201793721973094,0.175528507367072,0,0.0161434977578475,0.0385122658929042,0.105605381165919,0.0230044843049327,0.0766816143497758,0.00896860986547085,0.116591928251121,0,0.00875507153534059,NA,0.00840807174887892
"1647","PICNIC LOAF,PORK,BEEF",15,2.68616539031093,0.128620689655172,0,0.0202586206896552,0.0244252873563218,0.0161637931034483,0.0538793103448276,0.0328817733990148,0.209051724137931,0.0626436781609195,0.0150862068965517,0.00603448275862069,0.219827586206897,0,0.107471264367816,0.0613590263691684,0.049698275862069,0.0293103448275862,0.0646551724137931,0.0021551724137931,0.107758620689655,0,NA,0.0517241379310345,NA
"2980","CORN W/RED&GRN PEPPERS,CND,SOL&LIQUIDS",15,2.68499961381414,0.0621333333333333,NA,0.00666666666666667,0.0585185185185185,0.0833333333333333,0.0826666666666667,0.0582857142857143,0.192777777777778,0.0328888888888889,0.04,0.0286666666666667,0.0114285714285714,0.195555555555556,0.0195555555555556,0.0627450980392157,0.0633333333333333,0.0596,0.0646666666666667,0.113333333333333,0,0.0618666666666667,NA,0,NA
"889","CHICKEN,BROILERS OR FRYERS,NECK,MEAT ONLY,CKD,SIMMRD",15,2.68486003755483,0.274413407821229,0,0.0245810055865922,0.0816263190564867,0.0223463687150838,0.0715083798882682,0.0223463687150838,0.0148975791433892,0.140409683426443,0.0360335195530726,0.0134078212290503,0.163607342378292,0,0.0171322160148976,0.0930003286230693,0.110502793296089,0.0374860335195531,0.0446927374301676,0.00837988826815642,0.015828677839851,0.0135195530726257,NA,0.00698324022346369,NA
"5408","GAME MEAT BISON,GROUND,RAW",15,2.68426444713735,0.167443946188341,0,0.00493273542600897,0.0647732934728451,0.0213004484304933,0.0811659192825112,0.0393337604099936,0.0123318385650224,0.128251121076233,0.029372197309417,0.00201793721973094,0.119795003203075,0,0.038863976083707,0.059878659984173,0.110089686098655,0.0286995515695067,0.0791479820627803,0.0123318385650224,0.133781763826607,0,0.0051249199231262,NA,NA
"7243","BEEF,RIB EYE STK,BNLS,LIP-ON,LN & FAT,1/8"" FAT,SEL,CKD,GILD",15,2.68300287673847,0.181904761904762,0,0.00366300366300366,0.0431420431420431,0.0210622710622711,0.0575091575091575,0.0291993720565149,0.00824175824175824,0.147252747252747,0.0155677655677656,0.0155677655677656,0.173731030873888,0,0.0173382173382173,0.0592544710191769,0.0965201465201465,0.0199267399267399,0.0978021978021978,0.00549450549450549,0.125763125763126,0.0019047619047619,0.00139542996685854,0.00549450549450549,0.00732600732600733
"5338","LAMB,NZ,IMP,FRZ,LEG,WHL (SHK&SIRL),LN&FAT,1/8""FAT,CKD,RSTD",15,2.68247380229925,0.216581196581197,0,0.00384615384615385,0.0505698005698006,0.0213675213675214,0.0944444444444444,0.0207570207570208,0.00783475783475784,0.104558404558405,0.0224358974358974,0.00512820512820513,0.025030525030525,0,0.0341880341880342,0.115635997988939,0.161752136752137,0.0235042735042735,0.0277777777777778,0.00106837606837607,0.185897435897436,0,NA,NA,NA
"856","CHICKEN,BROILERS OR FRYERS,BREAST,MEAT&SKN,RAW",15,2.68140497125094,0.242441860465116,0,0.0063953488372093,0.0239018087855297,0.0363372093023256,0.101162790697674,0.0365448504983389,0.0152616279069767,0.0310077519379845,0.0113372093023256,0.00523255813953488,0.137873754152824,0,0.0244186046511628,0.0290697674418605,0.288023255813953,0.0467441860465116,0.15406976744186,0.00581395348837209,0.0329457364341085,0.00965116279069768,0.00747508305647841,0.0232558139534884,0
"3551","CORN,SWT,WHITE,CND,WHL KERNEL,REG PK,SOL&LIQUIDS",15,2.67962014870056,0.0609375,0.10625,0.00625,0.0355902777777778,0.0625,0.0796875,0.0732142857142857,0.138671875,0.0375,0.04375,0.02578125,0.0133928571428571,0.143229166666667,0.0270833333333333,0.0560661764705882,0.073359375,0.0815625,0.02890625,0.1484375,0,0,NA,0,NA
"2398","PLUMS,RAW",15,2.67925442355574,0.0304347826086956,0.121739130434783,0.0130434782608696,0.0205314009661836,0.0380434782608696,0.0347826086956522,0.0975155279503106,0,0.0144927536231884,0.0619565217391304,0.0565217391304348,0,0.344202898550725,0.0405797101449275,0.0332480818414322,0.0453260869565217,0.0293478260869565,0.0315217391304348,0.0271739130434783,0,0.15,0.0269151138716356,0,0.173913043478261
"3766","PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT",15,2.67911175148262,0.0831838565022422,0.165022421524664,0.0123318385650224,0.0412306925759841,0.146860986547085,0.020627802690583,0.0588725176169122,0.237387892376682,0.153961136023916,0.0773542600896861,0.0556053811659193,NA,0.00112107623318386,0.00508221225710015,0.00685834872065418,0.00320627802690583,0.00125560538116592,0.00414798206278027,0.00504484304932735,0,0.00278026905829596,NA,0,NA
